date,regime,regime_label,prob_regime_0,prob_regime_1,prob_regime_2,prob_regime_3,prob_regime_4
2022-07-06,0,inflation_rates_shock,1.0,1.5327819233770821e-108,2.332149235408387e-120,1.4011352075686973e-173,3.377653508414578e-97
2022-07-07,0,inflation_rates_shock,1.0,4.5186022398407345e-107,5.859946127859303e-110,9.57661898846056e-179,1.5327819233784761e-108
2022-07-08,0,inflation_rates_shock,1.0,1.5568246545116967e-108,6.662407164126315e-114,7.317176261464392e-185,4.5186022398407345e-107
2022-07-11,0,inflation_rates_shock,1.0,6.735787838197783e-113,7.231197160127092e-121,1.665060592540304e-189,1.5568246545131126e-108
2022-07-12,0,inflation_rates_shock,1.0,2.8365813978028477e-119,1.420184847398527e-133,3.138696370990456e-190,6.735787838197783e-113
2022-07-13,0,inflation_rates_shock,1.0,1.270591419308026e-127,5.58596973341448e-150,2.357473388674288e-199,2.836581397800268e-119
2022-07-14,0,inflation_rates_shock,1.0,1.0994632190133265e-136,2.403686664655558e-176,7.879767745621571e-210,1.270591419308026e-127
2022-07-15,0,inflation_rates_shock,1.0,8.828793899391318e-128,1.031039372032486e-162,1.168854519261912e-202,1.0994632190133265e-136
2022-07-18,0,inflation_rates_shock,1.0,1.1206971455879178e-129,1.2465229379268506e-160,5.821866332574075e-212,8.828793899399348e-128
2022-07-19,0,inflation_rates_shock,1.0,7.780410190600497e-134,1.1968775312935795e-158,8.533709791766922e-207,1.1206971455879178e-129
2022-07-20,0,inflation_rates_shock,1.0,9.770980140767395e-142,1.9516900198123218e-151,4.978810405890331e-212,7.780410190600497e-134
2022-07-21,0,inflation_rates_shock,1.0,1.3517526300849475e-137,2.0812620565346405e-136,2.1467475756576252e-210,9.770980140776281e-142
2022-07-22,0,inflation_rates_shock,1.0,7.02096429207943e-128,3.715242003736965e-146,1.7639375217583658e-202,1.3517526300849475e-137
2022-07-25,0,inflation_rates_shock,1.0,1.413202449159574e-116,8.4358175928885e-140,1.9761669360594503e-192,7.02096429207943e-128
2022-07-26,0,inflation_rates_shock,1.0,5.8187188519451856e-120,2.2364204148537694e-135,3.0250764296419163e-188,1.413202449159574e-116
2022-07-27,0,inflation_rates_shock,1.0,1.7828253634797552e-118,5.89688188537609e-121,1.748146070112214e-193,5.818718851950478e-120
2022-07-28,0,inflation_rates_shock,1.0,1.44606060478156e-117,7.085489152869765e-124,2.5379770498838956e-184,1.7828253634797552e-118
2022-07-29,0,inflation_rates_shock,1.0,6.7523883572654e-117,6.361846382341405e-113,3.652909194793488e-190,1.44606060478156e-117
2022-08-01,0,inflation_rates_shock,1.0,7.990085681916372e-99,4.840924670589606e-114,1.3167595904053636e-172,6.752388357271541e-117
2022-08-02,0,inflation_rates_shock,1.0,2.5197083025984535e-103,8.203159605498577e-112,3.712687169427237e-169,7.990085681916372e-99
2022-08-03,0,inflation_rates_shock,1.0,5.682163013418206e-101,1.1810596383269885e-104,1.511532163010639e-161,2.5197083025984535e-103
2022-08-04,0,inflation_rates_shock,1.0,6.066237304450528e-100,6.776521650024669e-101,2.5133033282440245e-157,5.682163013418206e-101
2022-08-05,0,inflation_rates_shock,1.0,1.558189936575299e-94,7.659429434615466e-96,5.182463692425861e-161,6.066237304450528e-100
2022-08-08,0,inflation_rates_shock,1.0,1.2279946859878493e-93,3.228110384056884e-97,9.111223516537799e-153,1.558189936575299e-94
2022-08-09,0,inflation_rates_shock,1.0,3.714588511224145e-96,6.032730953692608e-104,3.246458198992162e-160,1.2279946859878493e-93
2022-08-10,0,inflation_rates_shock,1.0,4.492910127248604e-93,2.1524718935902481e-97,5.926081226373626e-152,3.714588511224145e-96
2022-08-11,0,inflation_rates_shock,1.0,2.7419741799579074e-101,1.5348316554862698e-99,4.000166493079495e-158,4.492910127256776e-93
2022-08-12,0,inflation_rates_shock,1.0,1.8747705652378337e-99,5.848104200782093e-91,8.213143331206557e-153,2.7419741799579074e-101
2022-08-15,0,inflation_rates_shock,1.0,2.2102336968928282e-108,6.8128265775163775e-78,1.9054659644072111e-168,1.874770565239539e-99
2022-08-16,0,inflation_rates_shock,1.0,3.8439847424900094e-103,1.2382951473859231e-79,5.76047771790997e-161,2.2102336968948387e-108
2022-08-17,0,inflation_rates_shock,1.0,1.3385039234950466e-107,1.1786418731376726e-71,2.2425862609803715e-169,3.8439847424900094e-103
2022-08-18,0,inflation_rates_shock,1.0,2.91019028006202e-102,1.1944326273811451e-70,6.840157348746575e-174,1.3385039234950466e-107
2022-08-19,0,inflation_rates_shock,1.0,3.2833040609198256e-101,2.447284200036871e-75,1.155574680284468e-177,2.91019028006202e-102
2022-08-22,0,inflation_rates_shock,1.0,4.942990865034294e-101,6.035030466005091e-86,2.7208107763770103e-182,3.2833040609198256e-101
2022-08-23,0,inflation_rates_shock,1.0,7.357520682177328e-106,3.369558158831638e-84,1.9319403420886198e-188,4.942990865034294e-101
2022-08-24,0,inflation_rates_shock,1.0,9.907243724587867e-111,2.0731993047770736e-89,1.598128402077864e-194,7.357520682177328e-106
2022-08-25,0,inflation_rates_shock,1.0,1.5841120431800262e-106,5.770180673571543e-74,1.0418503757721751e-193,9.907243724587867e-111
2022-08-26,0,inflation_rates_shock,1.0,6.9410772460895344e-102,3.0297226272748183e-85,3.003487013328874e-196,1.5841120446423788e-106
2022-08-29,0,inflation_rates_shock,1.0,4.885730191422778e-106,2.3025118086434253e-82,2.192770303811269e-192,6.9410772460895344e-102
2022-08-30,0,inflation_rates_shock,1.0,2.432307655013917e-104,1.0179929452672005e-92,4.896640591394831e-201,4.885730191422778e-106
2022-08-31,0,inflation_rates_shock,1.0,1.5570953585764964e-103,8.86497760313048e-101,5.223650049333651e-195,2.432307655013917e-104
2022-09-01,0,inflation_rates_shock,1.0,3.4611369018612284e-104,3.981320526771283e-94,2.0409886245971447e-197,1.5570953585779126e-103
2022-09-02,0,inflation_rates_shock,1.0,1.1072486452184506e-99,1.595949488989005e-104,6.3236654977946775e-196,3.4611369018612284e-104
2022-09-06,0,inflation_rates_shock,1.0,1.282494879766091e-103,1.2258020046112844e-103,1.5845688034604282e-190,1.1072486452194577e-99
2022-09-07,0,inflation_rates_shock,1.0,9.960647422222573e-110,8.884510173663641e-94,1.6247467525577325e-198,1.282494879766091e-103
2022-09-08,0,inflation_rates_shock,1.0,3.3198328867087565e-106,2.8694620684698047e-93,4.041020201376511e-201,9.960647422222573e-110
2022-09-09,0,inflation_rates_shock,1.0,1.659475998127004e-104,1.805587448047464e-80,3.4206143843592257e-193,3.3198328867087565e-106
2022-09-12,0,inflation_rates_shock,1.0,1.5057728544296665e-97,8.971351143536676e-71,2.122598641255752e-187,1.6594759981254947e-104
2022-09-13,0,inflation_rates_shock,1.0,4.4141073724389356e-82,1.7621032201802527e-99,1.5652677153458376e-180,1.505772854431036e-97
2022-09-14,0,inflation_rates_shock,1.0,7.344629531019071e-82,7.612613875897041e-100,6.097353767625781e-166,4.4141073724389356e-82
2022-09-15,0,inflation_rates_shock,1.0,8.12573361922323e-83,2.6279181899003138e-107,1.5045176790629602e-171,7.344629531019071e-82
2022-09-16,0,inflation_rates_shock,1.0,9.246660901254631e-87,8.880034165435125e-118,3.54169729391681e-172,8.125733619230621e-83
2022-09-19,0,inflation_rates_shock,1.0,1.3111242722107163e-88,2.3978978104336087e-111,1.2540765844962813e-179,9.24666090126304e-87
2022-09-20,0,inflation_rates_shock,1.0,2.7168846911241604e-94,9.670070058217048e-116,7.787556519250723e-188,1.3111242722119086e-88
2022-09-21,0,inflation_rates_shock,1.0,1.0668478909455795e-92,8.475510096696567e-135,1.2092783775988638e-192,2.7168846911241604e-94
2022-09-22,0,inflation_rates_shock,1.0,1.6454389435988677e-97,2.811041300147063e-146,5.3454500045902505e-199,1.0668478909455795e-92
2022-09-23,0,inflation_rates_shock,1.0,1.6128685168197665e-104,8.944796298752806e-147,2.8925065444567992e-213,1.6454389435988677e-97
2022-09-26,0,inflation_rates_shock,1.0,1.1330873220999776e-113,1.7152938234242428e-150,1.3671480663101295e-241,1.6128685168197665e-104
2022-09-27,0,inflation_rates_shock,1.0,1.1468496568178098e-112,5.1690563024071965e-165,7.1704195867499e-239,1.133087322101008e-113
2022-09-28,0,inflation_rates_shock,1.0,3.9725441334605385e-116,1.302948247132218e-150,1.2156422557686363e-231,1.1468496568167667e-112
2022-09-29,0,inflation_rates_shock,1.0,1.300913452274489e-116,5.52156743161438e-172,7.071691268966947e-233,3.9725441334569256e-116
2022-09-30,0,inflation_rates_shock,1.0,5.913684984047123e-120,3.3708281175261124e-190,2.0231325034724215e-235,1.300913452273306e-116
2022-10-03,0,inflation_rates_shock,1.0,2.0502023343861554e-117,8.577451055032067e-164,7.994927292112919e-235,5.913684984047123e-120
2022-10-04,0,inflation_rates_shock,1.0,2.9180379140458072e-114,2.7489648292900407e-142,7.184403960935654e-230,2.0502023343880204e-117
2022-10-05,0,inflation_rates_shock,1.0,6.458700427309456e-119,5.3323262100323685e-145,1.0434026411959773e-224,2.9180379140458072e-114
2022-10-06,0,inflation_rates_shock,1.0,2.6390280205725327e-120,4.067935105482918e-145,3.6559113201107104e-242,6.458700427303582e-119
2022-10-07,0,inflation_rates_shock,1.0,5.654014705244506e-125,3.870568380039562e-170,5.71617035669505e-258,2.6390280205725327e-120
2022-10-10,0,inflation_rates_shock,1.0,6.273647223499075e-124,5.499591395989461e-174,1.3717183231982781e-289,5.654014705244506e-125
2022-10-11,0,inflation_rates_shock,1.0,8.432360741659471e-126,1.472611043780833e-173,5.802350275995514e-270,6.273647223493369e-124
2022-10-12,0,inflation_rates_shock,1.0,1.9600084967301902e-131,1.0614633416274841e-192,4.4012191860708705e-251,8.432360741651802e-126
2022-10-13,0,inflation_rates_shock,1.0,1.378511092897297e-130,2.8296515249953994e-165,9.612427406349803e-264,1.9600084967284076e-131
2022-10-14,0,inflation_rates_shock,1.0,7.775852846066834e-130,4.7647006563531e-196,1.3275207421661344e-274,1.3785110928960434e-130
2022-10-17,0,inflation_rates_shock,1.0,1.3445373786131914e-127,8.235936853141026e-170,7.834050789293137e-268,7.775852846066834e-130
2022-10-18,0,inflation_rates_shock,1.0,1.0165870670012437e-129,6.422546495158774e-158,1.696549256292642e-262,1.3445373786131914e-127
2022-10-19,0,inflation_rates_shock,1.0,2.2187459409265093e-133,2.227119297586042e-167,3.766426193483093e-263,1.0165870670012437e-129
2022-10-20,0,inflation_rates_shock,1.0,9.222476760673496e-137,6.246116846879949e-188,1.9141817766721287e-273,2.2187459409285274e-133
2022-10-21,0,inflation_rates_shock,1.0,5.5254966710472344e-132,3.5197854340464918e-168,1.4207305725562091e-264,9.222476760665108e-137
2022-10-24,0,inflation_rates_shock,1.0,1.2955251179525937e-134,1.014827445179269e-165,9.075898313593301e-259,5.5254966710472344e-132
2022-10-25,0,inflation_rates_shock,1.0,8.293372880010817e-137,1.4000319614020334e-156,5.78963334493704e-250,1.2955251179514155e-134
2022-10-26,0,inflation_rates_shock,1.0,1.1152278251741716e-126,5.028417004527647e-164,3.542921146646239e-237,8.293372879995731e-137
2022-10-27,0,inflation_rates_shock,1.0,8.715002913631044e-130,1.649835453280225e-157,2.1931631640979924e-243,1.1152278251741716e-126
2022-10-28,0,inflation_rates_shock,1.0,3.471371440425893e-130,4.357920091754334e-153,3.438030471234332e-245,8.715002913623117e-130
2022-10-31,0,inflation_rates_shock,1.0,2.2654459859366465e-129,1.0163892811043217e-166,6.43876922373955e-243,3.4713714404227356e-130
2022-11-01,0,inflation_rates_shock,1.0,1.6331001750176106e-127,9.183136392439824e-157,1.8863915127794658e-246,2.265445985934586e-129
2022-11-02,0,inflation_rates_shock,1.0,1.5485893700116606e-127,6.093608208741211e-169,6.403221660225585e-254,1.6331001750176106e-127
2022-11-03,0,inflation_rates_shock,1.0,3.2294604416740534e-132,1.999372529211441e-181,4.9022174342897296e-257,1.5485893700088438e-127
2022-11-04,0,inflation_rates_shock,1.0,3.954386054671806e-132,5.221311752367708e-175,1.1747352945336255e-258,3.2294604416740534e-132
2022-11-07,0,inflation_rates_shock,1.0,1.0440042322548147e-139,3.451321356628307e-179,5.985136993848377e-253,3.954386054671806e-132
2022-11-08,0,inflation_rates_shock,1.0,3.527458609073401e-136,4.0986893824220603e-171,4.6514490595429925e-242,1.0440042322529156e-139
2022-11-09,0,inflation_rates_shock,1.0,3.675141558037594e-145,6.203129771237001e-190,1.454761906149571e-252,3.527458609073401e-136
2022-11-10,0,inflation_rates_shock,1.0,1.2079491113980846e-152,9.55469310999036e-158,2.2511121846502116e-261,3.675141558037594e-145
2022-11-11,0,inflation_rates_shock,1.0,3.7400266684273055e-156,9.087958036356767e-141,1.259204101469075e-280,1.2079491113958872e-152
2022-11-14,0,inflation_rates_shock,1.0,8.247470016888958e-167,2.7355597609836733e-155,8.271228887128192e-279,3.7400266684239043e-156
2022-11-15,0,inflation_rates_shock,1.0,1.7784341606161296e-161,1.2175056176233347e-134,2.625914698601918e-293,8.247470016888958e-167
2022-11-16,0,inflation_rates_shock,1.0,2.7736956554464144e-159,3.3330138526588273e-137,3.0952748369916437e-294,1.778434160614512e-161
2022-11-17,0,inflation_rates_shock,1.0,4.473922466934015e-165,1.0752314264831625e-144,1.8920792967691155e-297,2.773695655443892e-159
2022-11-18,0,inflation_rates_shock,1.0,1.0346912579451807e-158,9.591374268138913e-151,9.738772247939546e-290,4.473922466929945e-165
2022-11-21,0,inflation_rates_shock,1.0,1.5861540618107378e-158,1.0383446188116144e-144,1.1369253406444652e-289,1.0346912579442396e-158
2022-11-22,0,inflation_rates_shock,1.0,3.9584671597031084e-157,1.9796252596871888e-132,5.552276211043221e-281,1.5861540618107378e-158
2022-11-23,0,inflation_rates_shock,1.0,6.553816859765625e-157,2.2890580983216994e-123,3.8716839958773956e-291,3.9584671597031084e-157
2022-11-25,0,inflation_rates_shock,1.0,6.1327281615876e-154,4.258373757748051e-126,1.058584446804125e-301,6.553816859765625e-157
2022-11-28,0,inflation_rates_shock,1.0,1.5887469848653122e-149,6.925170743310589e-137,1.6619108687087517e-293,6.132728161576444e-154
2022-11-29,0,inflation_rates_shock,1.0,1.5615051618211549e-158,9.929943913710023e-132,4.0870748776700765e-301,1.5887469848653122e-149
2022-11-30,0,inflation_rates_shock,1.0,4.983134479407633e-161,1.1757320971181102e-112,5.644165717144467e-294,1.5615051618211549e-158
2022-12-01,0,inflation_rates_shock,1.0,1.0612704116583742e-170,6.249008708527098e-116,2.630826007093215e-306,4.9831344794031e-161
2022-12-02,0,inflation_rates_shock,1.0,3.583151555496707e-173,6.80957172938708e-130,2.793834966475313e-309,1.061270411657409e-170
2022-12-05,0,inflation_rates_shock,1.0,2.022615152344125e-171,1.565271587623118e-146,1.46e-321,3.5831515554934486e-173
2022-12-06,0,inflation_rates_shock,1.0,4.105181677517058e-173,5.370675694136016e-147,3.424e-321,2.0226151523404459e-171
2022-12-07,0,inflation_rates_shock,1.0,1.1183920709145193e-171,1.4613971706243831e-142,2.450201731223e-312,4.105181677513324e-173
2022-12-08,0,inflation_rates_shock,1.0,1.1102663675474538e-166,2.5216702904600168e-133,2.941380354115e-311,1.118392070913502e-171
2022-12-09,0,inflation_rates_shock,1.0,1.0617301740816897e-167,4.076924537460682e-152,2.2241513092243e-311,1.110266367546444e-166
2022-12-12,0,inflation_rates_shock,1.0,3.483868607122128e-163,9.03248816018444e-113,0.0,1.061730174080724e-167
2022-12-13,0,inflation_rates_shock,1.0,2.6658216883505282e-167,9.094394609938512e-111,1.0687e-318,3.4838686071189595e-163
2022-12-14,0,inflation_rates_shock,1.0,1.2368875031439258e-164,4.1844715708910925e-123,7.20132154896e-313,2.6658216883505282e-167
2022-12-15,0,inflation_rates_shock,1.0,7.860599195320052e-156,2.5236626718536978e-138,1.03334459193e-313,1.2368875031439258e-164
2022-12-16,0,inflation_rates_shock,1.0,4.637183844196041e-159,2.1473152016234365e-151,3.0517451569910136e-302,7.860599195312902e-156
2022-12-19,0,inflation_rates_shock,1.0,5.621739425014303e-160,8.028408393151515e-163,5.479596554e-314,4.637183844196041e-159
2022-12-20,0,inflation_rates_shock,1.0,2.7317476692385772e-163,8.605356519710644e-165,4.615733914e-314,5.6217394250091894e-160
2022-12-21,0,inflation_rates_shock,1.0,1.2973839110843933e-163,4.731160859627254e-158,1.600413328496866e-306,2.7317476692360925e-163
2022-12-22,0,inflation_rates_shock,1.0,2.340087981012717e-165,7.443012116307206e-164,2.27696e-318,1.2973839110832134e-163
2022-12-23,0,inflation_rates_shock,1.0,8.097171454043904e-162,7.785285104543767e-163,5.0763286e-316,2.340087981012717e-165
2022-12-27,0,inflation_rates_shock,1.0,4.7265394648989394e-157,2.6593981230522335e-163,9.422951873383e-312,8.097171454036541e-162
2022-12-28,0,inflation_rates_shock,1.0,1.9429216968097276e-158,1.4885894806842824e-174,8.2149825614e-314,4.726539464894641e-157
2022-12-29,0,inflation_rates_shock,1.0,1.8761820739995043e-149,3.52147040740332e-161,2.1350418224341958e-301,1.9429216968061934e-158
2022-12-30,0,inflation_rates_shock,1.0,6.976615434198155e-152,2.481760686422141e-161,1.498058642024961e-308,1.876182073997798e-149
2023-01-03,0,inflation_rates_shock,1.0,1.854238004025001e-154,6.643370620810241e-155,7.348781699178024e-302,6.976615434185465e-152
2023-01-04,0,inflation_rates_shock,1.0,1.0418556899622508e-166,1.067533345252641e-143,1.1287686e-317,1.854238004025001e-154
2023-01-05,0,inflation_rates_shock,1.0,9.891496290252227e-173,2.428250058895601e-139,0.0,1.0418556899622508e-166
2023-01-06,0,inflation_rates_shock,1.0,9.862852107405949e-170,1.1595424624068229e-128,2.02e-321,9.891496290261224e-173
2023-01-09,0,inflation_rates_shock,1.0,1.0908346494656146e-163,4.210451961088879e-129,4.15954e-319,9.862852107405949e-170
2023-01-10,0,inflation_rates_shock,1.0,7.934288972558003e-168,9.24690606967403e-127,7.1755113324e-314,1.0908346494646226e-163
2023-01-11,0,inflation_rates_shock,1.0,4.67112356972081e-168,1.971542443094271e-115,3.001200466744e-312,7.934288972558003e-168
2023-01-12,0,inflation_rates_shock,1.0,7.085000382064946e-165,7.527421849428838e-118,2.362351779567e-311,4.67112356972081e-168
2023-01-13,0,inflation_rates_shock,1.0,3.216176030624107e-162,2.1830944639327882e-91,2.6850741023e-314,7.0850003820520585e-165
2023-01-17,0,inflation_rates_shock,1.0,1.0037730320564222e-161,2.226164980818427e-93,1.0767e-319,8.224980537045191e-160
2023-01-18,0,inflation_rates_shock,1.0,1.707087321680412e-159,2.097442303357843e-100,2.522218518111122e-307,1.0324307735844426e-161
2023-01-19,0,inflation_rates_shock,1.0,4.2927287289864054e-162,1.0695871511177761e-107,4.1654255181034e-311,1.7070873219676407e-159
2023-01-20,0,inflation_rates_shock,1.0,1.208870854834053e-158,8.702728276244633e-98,1.5117651121441748e-299,4.292728728982501e-162
2023-01-23,0,inflation_rates_shock,1.0,1.1722706307602397e-152,3.217495651503653e-89,3.8930834958564067e-289,1.2088708548351523e-158
2023-01-24,0,inflation_rates_shock,1.0,5.381475278831751e-161,9.687194486980972e-84,2.669190171187714e-294,1.1722707296830595e-152
2023-01-25,0,inflation_rates_shock,1.0,7.701002064093607e-163,8.215285577813358e-87,9.117724168922326e-299,6.244602876290555e-158
2023-01-26,0,inflation_rates_shock,1.0,1.4822400266003117e-162,1.831939438053532e-76,7.084540540445164e-305,1.3284194270022535e-160
2023-01-27,0,inflation_rates_shock,1.0,2.9032613157969955e-166,3.3639924574454893e-77,2.6604811807497474e-303,3.0399092658687316e-154
2023-01-30,0,inflation_rates_shock,1.0,2.2328205512795145e-170,1.389693337656578e-88,6.389476972752752e-305,1.0144850051148932e-157
2023-01-31,0,inflation_rates_shock,1.0,1.0839837479677405e-177,2.07419516751585e-71,2.3543468398388e-310,4.1550559064777026e-169
2023-02-01,0,inflation_rates_shock,1.0,4.790905157663057e-178,1.7238332124523376e-70,6.215637e-315,2.2560328544835456e-156
2023-02-02,0,inflation_rates_shock,1.0,5.6253065699051724e-170,1.816141159504255e-61,3.079382678898816e-309,4.747109547332157e-156
2023-02-03,0,inflation_rates_shock,1.0,2.62202557324311e-169,8.221624480781575e-66,5.458254e-318,1.9184461629549413e-140
2023-02-06,0,inflation_rates_shock,1.0,7.879672537786985e-166,3.1728332552978295e-71,1.07279736e-315,1.1846569322570612e-147
2023-02-07,0,inflation_rates_shock,1.0,6.869337385436433e-168,1.3554224014495045e-57,1.81826e-319,9.456162542230978e-149
2023-02-08,0,inflation_rates_shock,1.0,2.1817464207710713e-165,1.4502526572134628e-60,1.52e-321,5.933996476762632e-135
2023-02-09,0,inflation_rates_shock,1.0,9.325926411908384e-164,5.962513276344575e-62,3.26e-322,2.519455849884722e-135
2023-02-10,0,inflation_rates_shock,1.0,1.7920016987329144e-157,6.1892554039034995e-59,2.10318e-318,5.740836737025044e-134
2023-02-13,0,inflation_rates_shock,1.0,8.33948762817774e-144,1.6765530938399195e-41,7.44629077142223e-296,2.2880387368880455e-127
2023-02-14,0,inflation_rates_shock,1.0,1.2659426454779525e-147,7.538085905398828e-43,2.1412705741670397e-289,1.9077463315202794e-110
2023-02-15,0,inflation_rates_shock,1.0,2.8948427307263417e-142,6.088725188258607e-43,4.465216963646599e-289,1.0738240764818804e-112
2023-02-16,0,inflation_rates_shock,1.0,8.459305587697717e-149,5.220601635382514e-52,8.750163663852551e-296,3.4081662049088883e-110
2023-02-17,0,inflation_rates_shock,1.0,7.261140425421802e-148,2.8258028519259454e-55,1.351877680556035e-293,4.21905296175007e-121
2023-02-21,0,inflation_rates_shock,1.0,1.0234397275413312e-149,2.6778012535726446e-60,3.315713532576853e-309,2.325792022005047e-120
2023-02-22,0,inflation_rates_shock,1.0,1.2942249609743645e-154,1.9397521366727287e-59,1.38507548e-315,5.065262388304114e-126
2023-02-23,0,inflation_rates_shock,1.0,5.746809074500565e-155,1.7326385560683075e-59,9.37179e-318,2.0621774646721424e-127
2023-02-24,0,inflation_rates_shock,1.0,1.9823939961017364e-159,1.2641894827312208e-64,0.0,3.807772686603888e-126
2023-02-27,0,inflation_rates_shock,1.0,4.642489982031274e-162,7.62549544137971e-61,0.0,5.128078836860328e-133
2023-02-28,0,inflation_rates_shock,1.0,1.5982559907878125e-162,5.5100891105070916e-65,0.0,8.483323688353628e-130
2023-03-01,0,inflation_rates_shock,1.0,3.912199583040842e-159,2.1100753467246535e-72,0.0,3.6531962998035596e-136
2023-03-02,0,inflation_rates_shock,1.0,6.258429943973352e-158,1.2038130657048955e-67,0.0,2.5410316804231922e-139
2023-03-03,0,inflation_rates_shock,1.0,2.3082222047065808e-163,3.5338740412402816e-54,0.0,3.216286779739557e-137
2023-03-06,0,inflation_rates_shock,1.0,3.355925153780016e-168,2.8507690193717554e-51,0.0,1.0501775916970004e-123
2023-03-07,0,inflation_rates_shock,1.0,1.569364751475472e-173,6.392395511989847e-60,0.0,1.034817855239976e-124
2023-03-08,0,inflation_rates_shock,1.0,1.1043142100618694e-164,7.101058947015271e-60,0.0,1.4484168036051873e-136
2023-03-09,0,inflation_rates_shock,1.0,1.655020372437596e-157,7.756202116837372e-64,0.0,1.9918161952501366e-132
2023-03-10,0,inflation_rates_shock,1.0,2.713897653740904e-137,1.586972078092472e-70,1.7120868722253416e-300,3.946778827872354e-131
2023-03-13,0,inflation_rates_shock,1.0,2.683788737680327e-134,2.859441643754793e-68,5.815473262170141e-264,7.082339617927283e-128
2023-03-14,0,inflation_rates_shock,1.0,9.8556567117598e-121,2.3631735120190197e-64,7.038852671920265e-249,3.367304711040405e-126
2023-03-15,0,inflation_rates_shock,1.0,1.0494790849832497e-122,5.075919588066678e-60,5.956811417289653e-237,6.544190877348658e-117
2023-03-16,0,inflation_rates_shock,1.0,2.7024366447456928e-118,4.501916394741107e-54,2.6231627659512327e-237,2.8426041145185013e-116
2023-03-17,0,inflation_rates_shock,1.0,4.184308514973934e-117,1.1197823294012196e-56,2.512479649540647e-230,1.2781006908164906e-105
2023-03-20,0,inflation_rates_shock,1.0,5.1765135829561964e-117,4.235577635462235e-55,1.7351902920578476e-226,2.1059193377486414e-111
2023-03-21,0,inflation_rates_shock,1.0,1.0669383662553747e-113,3.211166044103768e-53,6.171008965834828e-224,6.965283589031466e-112
2023-03-22,0,inflation_rates_shock,1.0,1.1230157664865907e-106,1.034177164061246e-68,2.1957287465631716e-202,4.116422842990661e-111
2023-03-23,0,inflation_rates_shock,1.0,1.795339572540463e-102,6.034412567998215e-66,8.200511368456329e-188,1.1230157664855693e-106
2023-03-24,0,inflation_rates_shock,1.0,1.4326984639202777e-104,8.549556712748478e-59,6.652955992805796e-199,1.795339572540463e-102
2023-03-27,0,inflation_rates_shock,1.0,1.2973729615353194e-102,1.471247055350279e-63,3.177768068021134e-201,1.4326986042541885e-104
2023-03-28,0,inflation_rates_shock,1.0,8.224908674143808e-107,5.230484147920436e-64,1.5901759375499207e-214,1.2973729615400392e-102
2023-03-29,0,inflation_rates_shock,1.0,6.06146220291207e-113,2.2686313532086097e-59,1.9995564993198455e-219,8.224908674136327e-107
2023-03-30,0,inflation_rates_shock,1.0,3.0555103078909775e-116,7.303795392537362e-52,1.2981057316292461e-223,6.061462582853416e-113
2023-03-31,0,inflation_rates_shock,1.0,2.5838523363342224e-115,3.8364502237804924e-39,4.209665079636901e-224,3.971832018068982e-116
2023-04-03,0,inflation_rates_shock,1.0,7.286199371264078e-115,3.947529988241716e-35,8.771710102532739e-222,1.8417812138821825e-101
2023-04-04,0,inflation_rates_shock,1.0,1.9710489935618347e-110,1.0637673182365372e-36,2.3975300158243443e-201,1.2045148620662757e-96
2023-04-05,0,inflation_rates_shock,1.0,1.709731249540068e-111,2.7642581374244353e-30,8.539068404046592e-199,1.0051815192598845e-98
2023-04-06,0,inflation_rates_shock,1.0,1.9805466162109906e-110,2.2746587575575766e-27,3.303526207649895e-200,1.1608836869331114e-94
2023-04-10,0,inflation_rates_shock,1.0,1.4876597963021922e-105,5.348538932709342e-27,5.747951853371181e-197,8.526548677318962e-91
2023-04-11,0,inflation_rates_shock,1.0,1.0938717688907001e-100,3.568998929170057e-27,6.208072171913126e-191,1.764649123854805e-88
2023-04-12,0,inflation_rates_shock,1.0,3.743367202783362e-99,1.344815370723781e-25,9.075726724401237e-184,8.599350490511742e-83
2023-04-13,0,inflation_rates_shock,1.0,2.552742138973484e-94,6.591660070027544e-18,1.6876181276994108e-172,3.7625810540964545e-80
2023-04-14,0,inflation_rates_shock,1.0,4.0974470770806246e-94,1.3263372204031289e-21,2.4962448128704266e-175,1.199273986010704e-68
2023-04-17,0,inflation_rates_shock,1.0,4.3272740822793797e-97,2.6294961564641056e-16,1.6579959001900517e-180,5.569610657950508e-72
2023-04-18,0,inflation_rates_shock,1.0,1.3273011419703837e-98,3.683892362453757e-19,2.480178141308706e-184,1.993811493764824e-68
2023-04-19,0,inflation_rates_shock,1.0,1.6433802835616713e-101,1.4324688093349044e-18,1.0793412670343245e-193,1.0126489533867828e-72
2023-04-20,0,inflation_rates_shock,1.0,4.459945612255759e-101,3.982730621746385e-17,2.0441060553669302e-193,1.0651983131853958e-70
2023-04-21,0,inflation_rates_shock,0.9999999999954525,4.436283348225243e-111,4.476687838315942e-12,4.2160399271791e-202,1.1769566946017462e-70
2023-04-24,0,inflation_rates_shock,0.9999990736182297,9.026796714082478e-108,9.263819850716953e-07,1.304773536132644e-209,3.129436175498992e-64
2023-04-25,0,inflation_rates_shock,0.999999928434593,8.368775114157988e-100,7.15657039543536e-08,7.021545853137574e-195,1.069543100848567e-53
2023-04-26,0,inflation_rates_shock,0.9999593910957788,6.43082455367594e-103,4.060890392231953e-05,5.755374689834536e-193,1.2819013615639936e-53
